scenario,probability,case,case_name,duration_h,start,direction,F_PHYS_MW,F_RM_MW,retained_ratio,loss_MW,baseline_window_avg_MW,base_p2a_tau_MW,base_h2_prev_kg,base_used_matching_margin_tau_MW,base_available_matching_headroom_tau_MW
3,0.106870229008,2,HOURLY,4,169,DEC,92.9493854997,92.9493854997,1.0000000000,0.0000000000,102.5338578663,107.0621707327,14743.3690635489,5.3814270723,27.0574043396
3,0.106870229008,2,HOURLY,4,175,INC,0.2650311931,0.2650311931,1.0000000000,-0.0000000000,106.9688057995,106.6887110000,14293.5148129573,5.3731773983,5.3731773983
3,0.106870229008,2,HOURLY,4,175,DEC,104.2944304997,104.2944304997,1.0000000000,0.0000000000,106.9688057995,106.6887110000,14293.5148129573,5.3731773983,5.3731773983
3,0.106870229008,2,HOURLY,4,181,INC,0.2650311931,0.2650311931,1.0000000000,0.0000000000,107.0621707327,107.0621707327,15215.6779574768,5.3814270723,130.0657633396
3,0.106870229008,2,HOURLY,4,181,DEC,104.6678902324,104.6678902324,1.0000000000,0.0000000000,107.0621707327,107.0621707327,15215.6779574768,5.3814270723,130.0657633396
3,0.106870229008,2,HOURLY,4,187,INC,0.2650311931,0.2650311931,1.0000000000,0.0000000000,107.0621707327,107.0621707327,16143.2685191025,5.3814270723,114.6574223396
3,0.106870229008,2,HOURLY,4,187,DEC,104.6678902324,104.6678902324,1.0000000000,0.0000000000,107.0621707327,107.0621707327,16143.2685191025,5.3814270723,114.6574223396
3,0.106870229008,2,HOURLY,4,337,INC,31.8266339258,4.5763052528,0.1437885409,27.2503286730,63.7641015000,75.5005680000,19021.4684381903,4.6710128135,4.6710128135
3,0.106870229008,2,HOURLY,4,337,DEC,53.7471674997,53.7471674997,1.0000000000,-0.0000000000,63.7641015000,75.5005680000,19021.4684381903,4.6710128135,4.6710128135
3,0.106870229008,2,HOURLY,4,343,INC,0.2650311931,0.2650311931,1.0000000000,-0.0000000000,101.4793647995,84.7309470000,15575.5533571150,4.8835476292,4.8835476292
3,0.106870229008,2,HOURLY,4,343,DEC,82.3366664997,82.3366664997,1.0000000000,0.0000000000,101.4793647995,84.7309470000,15575.5533571150,4.8835476292,4.8835476292
3,0.106870229008,2,HOURLY,4,349,INC,0.2650311931,0.2650311931,1.0000000000,-0.0000000000,107.0621707327,107.0621707327,16175.5916535768,5.3814270723,29.0678563396
3,0.106870229008,2,HOURLY,4,349,DEC,104.6678902324,104.6678902324,1.0000000000,0.0000000000,107.0621707327,107.0621707327,16175.5916535768,5.3814270723,29.0678563396
3,0.106870229008,2,HOURLY,4,355,INC,0.2650311931,0.2650311931,1.0000000000,0.0000000000,107.0621707327,107.0621707327,17103.1822152025,5.3814270723,45.9325463396
3,0.106870229008,2,HOURLY,4,355,DEC,104.6678902324,104.6678902324,1.0000000000,0.0000000000,107.0621707327,107.0621707327,17103.1822152025,5.3814270723,45.9325463396
3,0.106870229008,2,HOURLY,4,505,INC,28.9227659258,14.0290624083,0.4850525861,14.8937035175,78.4044360000,78.4044360000,21553.2519868025,4.7378760539,48.2958960539
3,0.106870229008,2,HOURLY,4,505,DEC,76.0101554997,76.0101554997,1.0000000000,0.0000000000,78.4044360000,78.4044360000,21553.2519868025,4.7378760539,48.2958960539
3,0.106870229008,2,HOURLY,4,511,INC,0.3680639258,0.3680639258,1.0000000000,0.0000000000,93.9550112500,54.9426310000,19737.1606999992,4.1752039209,4.1752039209
3,0.106870229008,2,HOURLY,4,511,DEC,52.5483504997,52.5483504997,1.0000000000,0.0000000000,93.9550112500,54.9426310000,19737.1606999992,4.1752039209,4.1752039209
3,0.106870229008,2,HOURLY,4,517,INC,0.3680639258,0.3680639258,1.0000000000,0.0000000000,106.9591380000,106.9591380000,19863.6966263424,5.3791510934,86.2412770934
3,0.106870229008,2,HOURLY,4,517,DEC,104.5648574997,104.5648574997,1.0000000000,0.0000000000,106.9591380000,106.9591380000,19863.6966263424,5.3791510934,86.2412770934
3,0.106870229008,2,HOURLY,4,523,INC,0.3680639258,0.3680639258,1.0000000000,-0.0000000000,100.7884185000,106.9591380000,20782.3030608956,5.3791510934,8.2830190934
3,0.106870229008,2,HOURLY,4,523,DEC,91.9814294997,91.9814294997,1.0000000000,0.0000000000,100.7884185000,106.9591380000,20782.3030608956,5.3791510934,8.2830190934
3,0.106870229008,2,HOURLY,4,673,INC,104.3344901969,0.0000000000,0.0000000000,104.3344901969,2.3943082781,2.3943082781,20838.2630413665,1.4519340000,1.4519340000
3,0.106870229008,2,HOURLY,4,673,DEC,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,2.3943082781,2.3943082781,20838.2630413665,1.4519340000,1.4519340000
3,0.106870229008,2,HOURLY,4,679,INC,28.2520988310,0.0000000000,0.0000000000,28.2520988310,49.1061113195,2.3943082781,12458.3522201111,2.3943082781,14.2430840000
3,0.106870229008,2,HOURLY,4,679,DEC,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,49.1061113195,2.3943082781,12458.3522201111,2.3943082781,14.2430840000
3,0.106870229008,2,HOURLY,4,685,INC,6.0872561416,5.0247452622,0.8254532330,1.0625108795,100.6414590000,100.6414590000,10394.0129725102,4.9134504966,4.9134504966
3,0.106870229008,2,HOURLY,4,685,DEC,12.2505037056,11.8721533848,0.9691155295,0.3783503208,100.6414590000,100.6414590000,10394.0129725102,4.9134504966,4.9134504966
3,0.106870229008,2,HOURLY,4,691,INC,6.0872144750,6.0872144750,1.0000000000,0.0000000000,100.6414590000,100.6414590000,11958.0845928401,4.9134504966,66.4046214966
3,0.106870229008,2,HOURLY,4,691,DEC,3.1581350608,2.7637579957,0.8751234328,0.3943770652,100.6414590000,100.6414590000,11958.0845928401,4.9134504966,66.4046214966
3,0.106870229008,2,HOURLY,12,1,INC,0.6036939258,0.5529662005,0.9159711186,0.0507277253,45.2518427124,2.4398844249,13515.5000000000,2.4398844249,10.1635380000
3,0.106870229008,2,HOURLY,12,1,DEC,0.0456039246,0.0456039246,1.0000000000,-0.0000000000,45.2518427124,2.4398844249,13515.5000000000,2.4398844249,10.1635380000
3,0.106870229008,2,HOURLY,12,7,INC,0.6036939258,0.6036939258,1.0000000000,0.0000000000,97.3936545000,32.2613730000,4976.0758657572,3.3085586603,3.3085586603
3,0.106870229008,2,HOURLY,12,7,DEC,29.8670924997,22.9981897281,0.7700176952,6.8689027716,97.3936545000,32.2613730000,4976.0758657572,3.3085586603,3.3085586603
3,0.106870229008,2,HOURLY,12,13,INC,0.6036939258,0.6036939258,1.0000000000,-0.0000000000,104.1815636667,106.7235080000,5179.1259981435,5.0923714965,25.5065284965
3,0.106870229008,2,HOURLY,12,13,DEC,41.7161188683,22.6559850451,0.5430990624,19.0601338232,104.1815636667,106.7235080000,5179.1259981435,5.0923714965,25.5065284965
3,0.106870229008,2,HOURLY,12,19,INC,0.6036939258,0.6036939258,1.0000000000,-0.0000000000,74.7767206667,106.7235080000,7110.0455673579,5.0923714965,36.7865714965
3,0.106870229008,2,HOURLY,12,19,DEC,19.8750705400,18.0402548123,0.9076825552,1.8348157277,74.7767206667,106.7235080000,7110.0455673579,5.0923714965,36.7865714965
3,0.106870229008,2,HOURLY,12,169,INC,0.2650311931,0.2650311931,1.0000000000,0.0000000000,99.3155265107,107.0621707327,14743.3690635489,5.3814270723,27.0574043396
3,0.106870229008,2,HOURLY,12,169,DEC,59.8205614997,59.8205614997,1.0000000000,0.0000000000,99.3155265107,107.0621707327,14743.3690635489,5.3814270723,27.0574043396
3,0.106870229008,2,HOURLY,12,175,INC,0.2650311931,0.2650311931,1.0000000000,0.0000000000,107.0310490883,106.6887110000,14293.5148129573,5.3731773983,5.3731773983
3,0.106870229008,2,HOURLY,12,175,DEC,88.3295195400,82.6627881201,0.9358455537,5.6667314199,107.0310490883,106.6887110000,14293.5148129573,5.3731773983,5.3731773983
3,0.106870229008,2,HOURLY,12,181,INC,0.2650311931,0.2650311931,1.0000000000,-0.0000000000,105.5209876716,107.0621707327,15215.6779574768,5.3814270723,130.0657633396
3,0.106870229008,2,HOURLY,12,181,DEC,86.1736934997,75.6748347286,0.8781663134,10.4988587711,105.5209876716,107.0621707327,15215.6779574768,5.3814270723,130.0657633396
3,0.106870229008,2,HOURLY,12,187,INC,0.2650311931,0.2650311931,1.0000000000,0.0000000000,74.6783434720,107.0621707327,16143.2685191025,5.3814270723,114.6574223396
3,0.106870229008,2,HOURLY,12,187,DEC,34.3880474997,34.3880474997,1.0000000000,-0.0000000000,74.6783434720,107.0621707327,16143.2685191025,5.3814270723,114.6574223396
3,0.106870229008,2,HOURLY,12,337,INC,0.2650311931,0.2650311931,1.0000000000,-0.0000000000,81.1928080553,75.5005680000,19021.4684381903,4.6710128135,4.6710128135
3,0.106870229008,2,HOURLY,12,337,DEC,44.5515854997,44.5515854997,1.0000000000,0.0000000000,81.1928080553,75.5005680000,19021.4684381903,4.6710128135,4.6710128135
3,0.106870229008,2,HOURLY,12,343,INC,0.2650311931,0.2650311931,1.0000000000,0.0000000000,105.2012354216,84.7309470000,15575.5533571150,4.8835476292,4.8835476292
3,0.106870229008,2,HOURLY,12,343,DEC,82.3366664997,82.3366664997,1.0000000000,0.0000000000,105.2012354216,84.7309470000,15575.5533571150,4.8835476292,4.8835476292
3,0.106870229008,2,HOURLY,12,349,INC,0.2650311931,0.2650311931,1.0000000000,0.0000000000,107.0621707327,107.0621707327,16175.5916535768,5.3814270723,29.0678563396
3,0.106870229008,2,HOURLY,12,349,DEC,88.7029792727,88.5418579674,0.9981835863,0.1611213053,107.0621707327,107.0621707327,16175.5916535768,5.3814270723,29.0678563396
3,0.106870229008,2,HOURLY,12,355,INC,0.2650311931,0.2650311931,1.0000000000,-0.0000000000,93.8378712830,107.0621707327,17103.1822152025,5.3814270723,45.9325463396
3,0.106870229008,2,HOURLY,12,355,DEC,62.1622024997,62.1622024997,1.0000000000,0.0000000000,93.8378712830,107.0621707327,17103.1822152025,5.3814270723,45.9325463396
3,0.106870229008,2,HOURLY,12,505,INC,0.3680639258,0.3680639258,1.0000000000,0.0000000000,87.2581275833,78.4044360000,21553.2519868025,4.7378760539,48.2958960539
3,0.106870229008,2,HOURLY,12,505,DEC,52.5483504997,38.4953885248,0.7325708259,14.0529619748,87.2581275833,78.4044360000,21553.2519868025,4.7378760539,48.2958960539
3,0.106870229008,2,HOURLY,12,511,INC,0.3680639258,0.3680639258,1.0000000000,0.0000000000,102.6244290833,54.9426310000,19737.1606999992,4.1752039209,4.1752039209
3,0.106870229008,2,HOURLY,12,511,DEC,52.5483504997,40.2025668039,0.7650585874,12.3457836958,102.6244290833,54.9426310000,19737.1606999992,4.1752039209,4.1752039209
3,0.106870229008,2,HOURLY,12,517,INC,0.3680639258,0.3680639258,1.0000000000,0.0000000000,100.3851035000,106.9591380000,19863.6966263424,5.3791510934,86.2412770934
3,0.106870229008,2,HOURLY,12,517,DEC,72.1383314997,39.5147737938,0.5477638999,32.6235577059,100.3851035000,106.9591380000,19863.6966263424,5.3791510934,86.2412770934
3,0.106870229008,2,HOURLY,12,523,INC,0.3680639258,0.3680639258,1.0000000000,-0.0000000000,77.9011884772,106.9591380000,20782.3030608956,5.3791510934,8.2830190934
3,0.106870229008,2,HOURLY,12,523,DEC,49.8753434997,33.9104325400,0.6799037392,15.9649109597,77.9011884772,106.9591380000,20782.3030608956,5.3791510934,8.2830190934
3,0.106870229008,2,HOURLY,12,673,INC,16.3875624977,0.0000000000,0.0000000000,16.3875624977,32.4408805789,2.3943082781,20838.2630413665,1.4519340000,1.4519340000
3,0.106870229008,2,HOURLY,12,673,DEC,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,32.4408805789,2.3943082781,20838.2630413665,1.4519340000,1.4519340000
3,0.106870229008,2,HOURLY,12,679,INC,6.0872561391,0.0000000000,0.0000000000,6.0872561391,81.5644559398,2.3943082781,12458.3522201111,2.3943082781,14.2430840000
3,0.106870229008,2,HOURLY,12,679,DEC,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,81.5644559398,2.3943082781,12458.3522201111,2.3943082781,14.2430840000
3,0.106870229008,2,HOURLY,12,685,INC,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,100.6032912500,100.6414590000,10394.0129725102,4.9134504966,4.9134504966
3,0.106870229008,2,HOURLY,12,685,DEC,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,100.6032912500,100.6414590000,10394.0129725102,4.9134504966,4.9134504966
3,0.106870229008,2,HOURLY,24,1,INC,0.6036939258,0.4110517148,0.6808942367,0.1926422110,74.7167031896,2.4398844249,13515.5000000000,2.4398844249,10.1635380000
3,0.106870229008,2,HOURLY,24,1,DEC,0.0456039246,0.0456039246,1.0000000000,0.0000000000,74.7167031896,2.4398844249,13515.5000000000,2.4398844249,10.1635380000
3,0.106870229008,2,HOURLY,24,7,INC,0.6036939258,0.6007678909,0.9951531152,0.0029260349,86.0851875833,32.2613730000,4976.0758657572,3.3085586603,3.3085586603
3,0.106870229008,2,HOURLY,24,7,DEC,11.8599861010,10.2874865520,0.8674113498,1.5724995490,86.0851875833,32.2613730000,4976.0758657572,3.3085586603,3.3085586603
3,0.106870229008,2,HOURLY,24,13,INC,0.6036939258,0.6036939258,1.0000000000,-0.0000000000,83.8012250417,106.7235080000,5179.1259981435,5.0923714965,25.5065284965
3,0.106870229008,2,HOURLY,24,13,DEC,10.3294774741,10.2816063163,0.9953655780,0.0478711579,83.8012250417,106.7235080000,5179.1259981435,5.0923714965,25.5065284965
3,0.106870229008,2,HOURLY,24,19,INC,0.6036939258,0.6036939258,1.0000000000,-0.0000000000,80.1346942917,106.7235080000,7110.0455673579,5.0923714965,36.7865714965
3,0.106870229008,2,HOURLY,24,19,DEC,11.9740773914,6.5513961020,0.5471315984,5.4226812894,80.1346942917,106.7235080000,7110.0455673579,5.0923714965,36.7865714965
3,0.106870229008,2,HOURLY,24,169,INC,0.2650311931,0.2650311931,1.0000000000,0.0000000000,102.4182570912,107.0621707327,14743.3690635489,5.3814270723,27.0574043396
3,0.106870229008,2,HOURLY,24,169,DEC,54.1217875833,45.5634716377,0.8418693039,8.5583159456,102.4182570912,107.0621707327,14743.3690635489,5.3814270723,27.0574043396
3,0.106870229008,2,HOURLY,24,175,INC,0.2650311931,0.2650311931,1.0000000000,0.0000000000,90.8546962801,106.6887110000,14293.5148129573,5.3731773983,5.3731773983
3,0.106870229008,2,HOURLY,24,175,DEC,34.3880474997,34.3880474997,1.0000000000,-0.0000000000,90.8546962801,106.6887110000,14293.5148129573,5.3731773983,5.3731773983
3,0.106870229008,2,HOURLY,24,181,INC,0.2650311931,0.2650311931,1.0000000000,0.0000000000,90.8702571023,107.0621707327,15215.6779574768,5.3814270723,130.0657633396
3,0.106870229008,2,HOURLY,24,181,DEC,34.3880474997,34.3880474997,1.0000000000,0.0000000000,90.8702571023,107.0621707327,15215.6779574768,5.3814270723,130.0657633396
3,0.106870229008,2,HOURLY,24,187,INC,0.2650311931,0.2650311931,1.0000000000,-0.0000000000,90.8702571023,107.0621707327,16143.2685191025,5.3814270723,114.6574223396
3,0.106870229008,2,HOURLY,24,187,DEC,34.3880474997,34.3880474997,1.0000000000,0.0000000000,90.8702571023,107.0621707327,16143.2685191025,5.3814270723,114.6574223396
3,0.106870229008,2,HOURLY,24,337,INC,0.2650311931,0.2650311931,1.0000000000,0.0000000000,94.1274893940,75.5005680000,19021.4684381903,4.6710128135,4.6710128135
3,0.106870229008,2,HOURLY,24,337,DEC,44.5515854997,44.0816096653,0.9894509740,0.4699758344,94.1274893940,75.5005680000,19021.4684381903,4.6710128135,4.6710128135
3,0.106870229008,2,HOURLY,24,343,INC,0.2650311931,0.2650311931,1.0000000000,-0.0000000000,99.5195533523,84.7309470000,15575.5533571150,4.8835476292,4.8835476292
3,0.106870229008,2,HOURLY,24,343,DEC,52.4066088625,45.3693194134,0.8657175192,7.0372894491,99.5195533523,84.7309470000,15575.5533571150,4.8835476292,4.8835476292
3,0.106870229008,2,HOURLY,24,349,INC,0.2650311931,0.2650311931,1.0000000000,-0.0000000000,96.6459225747,107.0621707327,16175.5916535768,5.3814270723,29.0678563396
3,0.106870229008,2,HOURLY,24,349,DEC,50.9248710345,41.6770144628,0.8184019638,9.2478565717,96.6459225747,107.0621707327,16175.5916535768,5.3814270723,29.0678563396
3,0.106870229008,2,HOURLY,24,355,INC,0.2650311931,0.2650311931,1.0000000000,0.0000000000,92.9316573915,107.0621707327,17103.1822152025,5.3814270723,45.9325463396
3,0.106870229008,2,HOURLY,24,355,DEC,49.4427898468,38.4481272982,0.7776285970,10.9946625486,92.9316573915,107.0621707327,17103.1822152025,5.3814270723,45.9325463396
3,0.106870229008,2,HOURLY,24,505,INC,0.3680639258,0.3680639258,1.0000000000,0.0000000000,93.8216155417,78.4044360000,21553.2519868025,4.7378760539,48.2958960539
3,0.106870229008,2,HOURLY,24,505,DEC,52.5483504997,20.0858144267,0.3822349177,32.4625360730,93.8216155417,78.4044360000,21553.2519868025,4.7378760539,48.2958960539
3,0.106870229008,2,HOURLY,24,511,INC,0.3680639258,0.3680639258,1.0000000000,-0.0000000000,90.2628087802,54.9426310000,19737.1606999992,4.1752039209,4.1752039209
3,0.106870229008,2,HOURLY,24,511,DEC,49.8753434997,18.3168835496,0.3672532812,31.5584599500,90.2628087802,54.9426310000,19737.1606999992,4.1752039209,4.1752039209
3,0.106870229008,2,HOURLY,24,517,INC,0.3680639258,0.3680639258,1.0000000000,-0.0000000000,83.9027396701,106.9591380000,19863.6966263424,5.3791510934,86.2412770934
3,0.106870229008,2,HOURLY,24,517,DEC,46.2318305211,10.9649821001,0.2371738687,35.2668484210,83.9027396701,106.9591380000,19863.6966263424,5.3791510934,86.2412770934
3,0.106870229008,2,HOURLY,24,523,INC,0.3680639258,0.3680639258,1.0000000000,-0.0000000000,72.7604169692,106.9591380000,20782.3030608956,5.3791510934,8.2830190934
3,0.106870229008,2,HOURLY,24,523,DEC,37.2982785400,6.9885092422,0.1873681445,30.3097692978,72.7604169692,106.9591380000,20782.3030608956,5.3791510934,8.2830190934
3,0.106870229008,2,HOURLY,24,673,INC,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,66.5220859144,2.3943082781,20838.2630413665,1.4519340000,1.4519340000
3,0.106870229008,2,HOURLY,24,673,DEC,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,66.5220859144,2.3943082781,20838.2630413665,1.4519340000,1.4519340000
4,0.038167938931,1,MONTHLY,1,1,INC,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,107.3272019258,107.3272019258,13515.5000000000,5.6464582654,47.3844803396
4,0.038167938931,1,MONTHLY,1,1,DEC,104.9329214255,104.9329214255,1.0000000000,0.0000000000,107.3272019258,107.3272019258,13515.5000000000,5.6464582654,47.3844803396
4,0.038167938931,1,MONTHLY,1,7,INC,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,107.3272019258,107.3272019258,13515.4999987700,5.6464582654,76.9458213396
4,0.038167938931,1,MONTHLY,1,7,DEC,104.9329214255,104.9329214255,1.0000000000,0.0000000000,107.3272019258,107.3272019258,13515.4999987700,5.6464582654,76.9458213396
4,0.038167938931,1,MONTHLY,1,13,INC,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,107.3272019258,107.3272019258,13515.4999975400,5.6464582654,126.4518253396
4,0.038167938931,1,MONTHLY,1,13,DEC,104.9329214255,104.9329214255,1.0000000000,0.0000000000,107.3272019258,107.3272019258,13515.4999975400,5.6464582654,126.4518253396
4,0.038167938931,1,MONTHLY,1,19,INC,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,107.3272019258,107.3272019258,13515.4999963100,5.6464582654,51.7402823396
4,0.038167938931,1,MONTHLY,1,19,DEC,104.9329214255,104.9329214255,1.0000000000,0.0000000000,107.3272019258,107.3272019258,13515.4999963100,5.6464582654,51.7402823396
4,0.038167938931,1,MONTHLY,1,169,INC,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,107.3272019258,107.3272019258,9010.9114969614,5.6464582654,81.7469183396
4,0.038167938931,1,MONTHLY,1,169,DEC,104.9329214255,104.9329214255,1.0000000000,0.0000000000,107.3272019258,107.3272019258,9010.9114969614,5.6464582654,81.7469183396
4,0.038167938931,1,MONTHLY,1,175,INC,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,107.3272019258,107.3272019258,9010.9114957314,5.6464582654,42.6452053396
4,0.038167938931,1,MONTHLY,1,175,DEC,104.9329214255,104.9329214255,1.0000000000,0.0000000000,107.3272019258,107.3272019258,9010.9114957314,5.6464582654,42.6452053396
4,0.038167938931,1,MONTHLY,1,181,INC,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,107.3272019258,107.3272019258,9010.9114945014,5.6464582654,142.2830283396
4,0.038167938931,1,MONTHLY,1,181,DEC,104.9329214255,104.9329214255,1.0000000000,0.0000000000,107.3272019258,107.3272019258,9010.9114945014,5.6464582654,142.2830283396
4,0.038167938931,1,MONTHLY,1,187,INC,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,107.3272019258,107.3272019258,9010.9114932714,5.6464582654,63.8397323396
4,0.038167938931,1,MONTHLY,1,187,DEC,104.9329214255,104.9329214255,1.0000000000,0.0000000000,107.3272019258,107.3272019258,9010.9114932714,5.6464582654,63.8397323396
4,0.038167938931,1,MONTHLY,1,337,INC,44.8940399258,44.8940399258,1.0000000000,-0.0000000000,62.4331620000,62.4331620000,14846.4678311350,4.0334072071,4.0334072071
4,0.038167938931,1,MONTHLY,1,337,DEC,60.0388814997,60.0388814997,1.0000000000,0.0000000000,62.4331620000,62.4331620000,14846.4678311350,4.0334072071,4.0334072071
4,0.038167938931,1,MONTHLY,1,343,INC,63.8485623645,63.8485623645,1.0000000000,0.0000000000,43.4786395613,43.4786395613,11408.7659298960,-7.5305413051,-7.5305413051
4,0.038167938931,1,MONTHLY,1,343,DEC,41.0843590610,41.0843590610,1.0000000000,0.0000000000,43.4786395613,43.4786395613,11408.7659298960,-7.5305413051,-7.5305413051
4,0.038167938931,1,MONTHLY,1,349,INC,0.3648397188,0.3648397188,1.0000000000,-0.0000000000,106.9623622070,106.9623622070,11545.1588029578,5.2816185466,37.9002783396
4,0.038167938931,1,MONTHLY,1,349,DEC,104.5680817067,104.5680817067,1.0000000000,0.0000000000,106.9623622070,106.9623622070,11545.1588029578,5.2816185466,37.9002783396
4,0.038167938931,1,MONTHLY,1,355,INC,0.3648397188,0.3648397188,1.0000000000,-0.0000000000,106.9623622070,106.9623622070,12822.0721950308,5.2816185466,33.3491183396
4,0.038167938931,1,MONTHLY,1,355,DEC,104.5680817067,104.5680817067,1.0000000000,0.0000000000,106.9623622070,106.9623622070,12822.0721950308,5.2816185466,33.3491183396
4,0.038167938931,1,MONTHLY,1,505,INC,41.0222159258,41.0222159258,1.0000000000,-0.0000000000,66.3049860000,66.3049860000,8805.9128219811,4.1265595239,4.1265595239
4,0.038167938931,1,MONTHLY,1,505,DEC,63.9107054997,63.9107054997,1.0000000000,0.0000000000,66.3049860000,66.3049860000,8805.9128219811,4.1265595239,4.1265595239
4,0.038167938931,1,MONTHLY,1,511,INC,0.5985701251,0.5985701251,1.0000000000,-0.0000000000,106.7286318007,106.7286318007,7748.8624053116,5.0478881403,5.9662083396
4,0.038167938931,1,MONTHLY,1,511,DEC,104.3343513004,104.3343513004,1.0000000000,0.0000000000,106.7286318007,106.7286318007,7748.8624053116,5.0478881403,5.9662083396
4,0.038167938931,1,MONTHLY,1,517,INC,0.5985701251,0.5985701251,1.0000000000,-0.0000000000,106.7286318007,106.7286318007,9638.4898121946,5.0478881403,81.2475733396
4,0.038167938931,1,MONTHLY,1,517,DEC,104.3343513004,104.3343513004,1.0000000000,0.0000000000,106.7286318007,106.7286318007,9638.4898121946,5.0478881403,81.2475733396
4,0.038167938931,1,MONTHLY,1,523,INC,36.1824359258,36.1824359258,1.0000000000,-0.0000000000,71.1447660000,71.1447660000,10523.6263304704,4.2429999199,4.2429999199
4,0.038167938931,1,MONTHLY,1,523,DEC,68.7504854997,68.7504854997,1.0000000000,0.0000000000,71.1447660000,71.1447660000,10523.6263304704,4.2429999199,4.2429999199
4,0.038167938931,1,MONTHLY,1,673,INC,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,107.3272019258,107.3272019258,11046.2688979734,5.6464582654,39.1568543396
4,0.038167938931,1,MONTHLY,1,673,DEC,104.9329214255,104.9329214255,1.0000000000,0.0000000000,107.3272019258,107.3272019258,11046.2688979734,5.6464582654,39.1568543396
4,0.038167938931,1,MONTHLY,1,679,INC,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,107.3272019258,107.3272019258,11046.2688967434,5.6464582654,26.4826363396
4,0.038167938931,1,MONTHLY,1,679,DEC,104.9329214255,104.9329214255,1.0000000000,0.0000000000,107.3272019258,107.3272019258,11046.2688967434,5.6464582654,26.4826363396
4,0.038167938931,1,MONTHLY,1,685,INC,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,107.3272019258,107.3272019258,11046.2688955134,5.6464582654,93.6020833396
4,0.038167938931,1,MONTHLY,1,685,DEC,104.9329214255,104.9329214255,1.0000000000,0.0000000000,107.3272019258,107.3272019258,11046.2688955134,5.6464582654,93.6020833396
4,0.038167938931,1,MONTHLY,1,691,INC,28.9227659258,28.9227659258,1.0000000000,0.0000000000,78.4044360000,78.4044360000,10642.7200256474,4.4120170488,4.4120170488
4,0.038167938931,1,MONTHLY,1,691,DEC,76.0101554997,76.0101554997,1.0000000000,0.0000000000,78.4044360000,78.4044360000,10642.7200256474,4.4120170488,4.4120170488
4,0.038167938931,1,MONTHLY,4,1,INC,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,107.3272019258,107.3272019258,13515.5000000000,5.6464582654,47.3844803396
4,0.038167938931,1,MONTHLY,4,1,DEC,104.9329214255,104.9329214255,1.0000000000,0.0000000000,107.3272019258,107.3272019258,13515.5000000000,5.6464582654,47.3844803396
4,0.038167938931,1,MONTHLY,4,7,INC,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,107.3272019258,107.3272019258,13515.4999987700,5.6464582654,76.9458213396
4,0.038167938931,1,MONTHLY,4,7,DEC,104.9329214255,104.9329214255,1.0000000000,0.0000000000,107.3272019258,107.3272019258,13515.4999987700,5.6464582654,76.9458213396
4,0.038167938931,1,MONTHLY,4,13,INC,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,107.3272019258,107.3272019258,13515.4999975400,5.6464582654,126.4518253396
4,0.038167938931,1,MONTHLY,4,13,DEC,104.9329214255,104.9329214255,1.0000000000,0.0000000000,107.3272019258,107.3272019258,13515.4999975400,5.6464582654,126.4518253396
4,0.038167938931,1,MONTHLY,4,19,INC,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,107.3272019258,107.3272019258,13515.4999963100,5.6464582654,51.7402823396
4,0.038167938931,1,MONTHLY,4,19,DEC,104.9329214255,104.9329214255,1.0000000000,0.0000000000,107.3272019258,107.3272019258,13515.4999963100,5.6464582654,51.7402823396
4,0.038167938931,1,MONTHLY,4,169,INC,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,107.3272019258,107.3272019258,9010.9114969614,5.6464582654,81.7469183396
4,0.038167938931,1,MONTHLY,4,169,DEC,104.9329214255,104.9329214255,1.0000000000,0.0000000000,107.3272019258,107.3272019258,9010.9114969614,5.6464582654,81.7469183396
4,0.038167938931,1,MONTHLY,4,175,INC,0.0000000000,0.0000000000,-1.0000000000,0.0000000000,107.3272019258,107.3272019258,9010.9114957314,5.6464582654,42.6452053396
4,0.038167938931,1,MONTHLY,4,175,DEC,104.9329214255,104.9329214255,1.0000000000,0.0000000000,107.3272019258,107.3272019258,9010.9114957314,5.6464582654,42.6452053396
