case,case_name,scenario,t,segment,y_seg,p_el_seg_MW
0,NO_MATCH,1,490,4,0,0.0000000000
0,NO_MATCH,1,490,5,0,0.0000000000
0,NO_MATCH,1,490,6,1,93.6224605359
0,NO_MATCH,1,491,1,0,0.0000000000
0,NO_MATCH,1,491,2,0,0.0000000000
0,NO_MATCH,1,491,3,0,0.0000000000
0,NO_MATCH,1,491,4,0,0.0000000000
0,NO_MATCH,1,491,5,0,0.0000000000
0,NO_MATCH,1,491,6,1,93.6224605359
0,NO_MATCH,1,492,1,0,0.0000000000
0,NO_MATCH,1,492,2,0,0.0000000000
0,NO_MATCH,1,492,3,0,0.0000000000
0,NO_MATCH,1,492,4,0,0.0000000000
0,NO_MATCH,1,492,5,0,0.0000000000
0,NO_MATCH,1,492,6,1,93.6224605359
0,NO_MATCH,1,493,1,0,0.0000000000
0,NO_MATCH,1,493,2,0,0.0000000000
0,NO_MATCH,1,493,3,0,0.0000000000
0,NO_MATCH,1,493,4,0,0.0000000000
0,NO_MATCH,1,493,5,0,0.0000000000
0,NO_MATCH,1,493,6,1,93.6224605359
0,NO_MATCH,1,494,1,0,0.0000000000
0,NO_MATCH,1,494,2,0,0.0000000000
0,NO_MATCH,1,494,3,0,0.0000000000
0,NO_MATCH,1,494,4,0,0.0000000000
0,NO_MATCH,1,494,5,0,0.0000000000
0,NO_MATCH,1,494,6,1,93.6224605359
0,NO_MATCH,1,495,1,0,0.0000000000
0,NO_MATCH,1,495,2,0,0.0000000000
0,NO_MATCH,1,495,3,0,0.0000000000
0,NO_MATCH,1,495,4,0,0.0000000000
0,NO_MATCH,1,495,5,0,0.0000000000
0,NO_MATCH,1,495,6,1,93.6224605359
0,NO_MATCH,1,496,1,0,0.0000000000
0,NO_MATCH,1,496,2,0,0.0000000000
0,NO_MATCH,1,496,3,0,0.0000000000
0,NO_MATCH,1,496,4,0,0.0000000000
0,NO_MATCH,1,496,5,0,0.0000000000
0,NO_MATCH,1,496,6,1,93.6224605359
0,NO_MATCH,1,497,1,0,0.0000000000
0,NO_MATCH,1,497,2,0,0.0000000000
0,NO_MATCH,1,497,3,0,0.0000000000
0,NO_MATCH,1,497,4,0,0.0000000000
0,NO_MATCH,1,497,5,0,0.0000000000
0,NO_MATCH,1,497,6,1,93.6224605359
0,NO_MATCH,1,498,1,0,0.0000000000
0,NO_MATCH,1,498,2,0,0.0000000000
0,NO_MATCH,1,498,3,0,0.0000000000
0,NO_MATCH,1,498,4,0,0.0000000000
0,NO_MATCH,1,498,5,0,0.0000000000
0,NO_MATCH,1,498,6,1,93.6224605359
0,NO_MATCH,1,499,1,0,0.0000000000
0,NO_MATCH,1,499,2,0,0.0000000000
0,NO_MATCH,1,499,3,0,0.0000000000
0,NO_MATCH,1,499,4,0,0.0000000000
0,NO_MATCH,1,499,5,0,0.0000000000
0,NO_MATCH,1,499,6,1,93.6224605359
0,NO_MATCH,1,500,1,0,0.0000000000
0,NO_MATCH,1,500,2,0,0.0000000000
0,NO_MATCH,1,500,3,0,0.0000000000
0,NO_MATCH,1,500,4,0,0.0000000000
0,NO_MATCH,1,500,5,0,0.0000000000
0,NO_MATCH,1,500,6,1,93.6224605359
0,NO_MATCH,1,501,1,0,0.0000000000
0,NO_MATCH,1,501,2,0,0.0000000000
0,NO_MATCH,1,501,3,0,0.0000000000
0,NO_MATCH,1,501,4,0,0.0000000000
0,NO_MATCH,1,501,5,0,0.0000000000
0,NO_MATCH,1,501,6,1,93.6224605359
0,NO_MATCH,1,502,1,0,0.0000000000
0,NO_MATCH,1,502,2,0,0.0000000000
0,NO_MATCH,1,502,3,0,0.0000000000
0,NO_MATCH,1,502,4,0,0.0000000000
0,NO_MATCH,1,502,5,0,0.0000000000
0,NO_MATCH,1,502,6,1,93.6224605359
0,NO_MATCH,1,503,1,0,0.0000000000
0,NO_MATCH,1,503,2,0,0.0000000000
0,NO_MATCH,1,503,3,0,0.0000000000
0,NO_MATCH,1,503,4,0,0.0000000000
0,NO_MATCH,1,503,5,0,0.0000000000
0,NO_MATCH,1,503,6,1,93.6224605359
0,NO_MATCH,1,504,1,0,0.0000000000
0,NO_MATCH,1,504,2,0,0.0000000000
0,NO_MATCH,1,504,3,0,0.0000000000
0,NO_MATCH,1,504,4,0,0.0000000000
0,NO_MATCH,1,504,5,0,0.0000000000
0,NO_MATCH,1,504,6,1,93.6224605359
0,NO_MATCH,1,505,1,0,0.0000000000
0,NO_MATCH,1,505,2,0,0.0000000000
0,NO_MATCH,1,505,3,0,0.0000000000
0,NO_MATCH,1,505,4,0,0.0000000000
0,NO_MATCH,1,505,5,0,0.0000000000
0,NO_MATCH,1,505,6,1,93.6224605359
0,NO_MATCH,1,506,1,0,0.0000000000
0,NO_MATCH,1,506,2,0,0.0000000000
0,NO_MATCH,1,506,3,0,0.0000000000
0,NO_MATCH,1,506,4,0,0.0000000000
0,NO_MATCH,1,506,5,0,0.0000000000
0,NO_MATCH,1,506,6,1,93.6224605359
0,NO_MATCH,1,507,1,0,0.0000000000
0,NO_MATCH,1,507,2,0,0.0000000000
0,NO_MATCH,1,507,3,0,0.0000000000
0,NO_MATCH,1,507,4,0,0.0000000000
0,NO_MATCH,1,507,5,0,0.0000000000
0,NO_MATCH,1,507,6,1,93.6224605359
0,NO_MATCH,1,508,1,0,0.0000000000
0,NO_MATCH,1,508,2,0,0.0000000000
0,NO_MATCH,1,508,3,0,0.0000000000
0,NO_MATCH,1,508,4,0,0.0000000000
0,NO_MATCH,1,508,5,0,0.0000000000
0,NO_MATCH,1,508,6,1,93.6224605359
0,NO_MATCH,1,509,1,0,0.0000000000
0,NO_MATCH,1,509,2,0,0.0000000000
0,NO_MATCH,1,509,3,0,0.0000000000
0,NO_MATCH,1,509,4,0,0.0000000000
0,NO_MATCH,1,509,5,0,0.0000000000
0,NO_MATCH,1,509,6,1,93.6224605359
0,NO_MATCH,1,510,1,0,0.0000000000
0,NO_MATCH,1,510,2,0,0.0000000000
0,NO_MATCH,1,510,3,0,0.0000000000
0,NO_MATCH,1,510,4,0,0.0000000000
0,NO_MATCH,1,510,5,0,0.0000000000
0,NO_MATCH,1,510,6,1,93.6224605359
0,NO_MATCH,1,511,1,0,0.0000000000
0,NO_MATCH,1,511,2,0,0.0000000000
0,NO_MATCH,1,511,3,0,0.0000000000
0,NO_MATCH,1,511,4,0,0.0000000000
0,NO_MATCH,1,511,5,0,0.0000000000
0,NO_MATCH,1,511,6,1,93.6224605359
0,NO_MATCH,1,512,1,0,0.0000000000
0,NO_MATCH,1,512,2,0,0.0000000000
0,NO_MATCH,1,512,3,0,0.0000000000
0,NO_MATCH,1,512,4,0,0.0000000000
0,NO_MATCH,1,512,5,0,0.0000000000
0,NO_MATCH,1,512,6,1,93.6224605359
0,NO_MATCH,1,513,1,0,0.0000000000
0,NO_MATCH,1,513,2,0,0.0000000000
0,NO_MATCH,1,513,3,0,0.0000000000
0,NO_MATCH,1,513,4,0,0.0000000000
0,NO_MATCH,1,513,5,0,0.0000000000
0,NO_MATCH,1,513,6,1,93.6224605359
0,NO_MATCH,1,514,1,0,0.0000000000
0,NO_MATCH,1,514,2,0,0.0000000000
0,NO_MATCH,1,514,3,0,0.0000000000
0,NO_MATCH,1,514,4,0,0.0000000000
0,NO_MATCH,1,514,5,0,0.0000000000
0,NO_MATCH,1,514,6,1,93.6224605359
0,NO_MATCH,1,515,1,0,0.0000000000
0,NO_MATCH,1,515,2,0,0.0000000000
0,NO_MATCH,1,515,3,0,0.0000000000
0,NO_MATCH,1,515,4,0,0.0000000000
0,NO_MATCH,1,515,5,0,0.0000000000
0,NO_MATCH,1,515,6,1,93.6224605359
0,NO_MATCH,1,516,1,0,0.0000000000
0,NO_MATCH,1,516,2,0,0.0000000000
0,NO_MATCH,1,516,3,0,0.0000000000
0,NO_MATCH,1,516,4,0,0.0000000000
0,NO_MATCH,1,516,5,0,0.0000000000
0,NO_MATCH,1,516,6,1,93.6224605359
0,NO_MATCH,1,517,1,0,0.0000000000
0,NO_MATCH,1,517,2,0,0.0000000000
0,NO_MATCH,1,517,3,0,0.0000000000
0,NO_MATCH,1,517,4,0,0.0000000000
0,NO_MATCH,1,517,5,0,0.0000000000
0,NO_MATCH,1,517,6,1,93.6224605359
0,NO_MATCH,1,518,1,0,0.0000000000
0,NO_MATCH,1,518,2,0,0.0000000000
0,NO_MATCH,1,518,3,0,0.0000000000
0,NO_MATCH,1,518,4,0,0.0000000000
0,NO_MATCH,1,518,5,0,0.0000000000
0,NO_MATCH,1,518,6,1,93.6224605359
0,NO_MATCH,1,519,1,0,0.0000000000
0,NO_MATCH,1,519,2,0,0.0000000000
0,NO_MATCH,1,519,3,0,0.0000000000
0,NO_MATCH,1,519,4,0,0.0000000000
0,NO_MATCH,1,519,5,0,0.0000000000
0,NO_MATCH,1,519,6,1,93.6224605359
0,NO_MATCH,1,520,1,0,0.0000000000
0,NO_MATCH,1,520,2,0,0.0000000000
0,NO_MATCH,1,520,3,0,0.0000000000
0,NO_MATCH,1,520,4,0,0.0000000000
0,NO_MATCH,1,520,5,0,0.0000000000
0,NO_MATCH,1,520,6,1,93.6224605359
0,NO_MATCH,1,521,1,0,0.0000000000
0,NO_MATCH,1,521,2,0,0.0000000000
0,NO_MATCH,1,521,3,0,0.0000000000
0,NO_MATCH,1,521,4,0,0.0000000000
0,NO_MATCH,1,521,5,0,0.0000000000
0,NO_MATCH,1,521,6,1,93.6224605359
0,NO_MATCH,1,522,1,0,0.0000000000
0,NO_MATCH,1,522,2,0,0.0000000000
0,NO_MATCH,1,522,3,0,0.0000000000
0,NO_MATCH,1,522,4,0,0.0000000000
0,NO_MATCH,1,522,5,0,0.0000000000
0,NO_MATCH,1,522,6,1,93.6224605359
0,NO_MATCH,1,523,1,0,0.0000000000
0,NO_MATCH,1,523,2,0,0.0000000000
0,NO_MATCH,1,523,3,0,0.0000000000
0,NO_MATCH,1,523,4,0,0.0000000000
0,NO_MATCH,1,523,5,0,0.0000000000
0,NO_MATCH,1,523,6,1,93.6224605359
0,NO_MATCH,1,524,1,0,0.0000000000
0,NO_MATCH,1,524,2,0,0.0000000000
0,NO_MATCH,1,524,3,0,0.0000000000
0,NO_MATCH,1,524,4,0,0.0000000000
0,NO_MATCH,1,524,5,0,0.0000000000
0,NO_MATCH,1,524,6,1,93.6224605359
0,NO_MATCH,1,525,1,0,0.0000000000
0,NO_MATCH,1,525,2,0,0.0000000000
0,NO_MATCH,1,525,3,0,0.0000000000
0,NO_MATCH,1,525,4,0,0.0000000000
0,NO_MATCH,1,525,5,0,0.0000000000
0,NO_MATCH,1,525,6,1,93.6224605359
0,NO_MATCH,1,526,1,0,0.0000000000
0,NO_MATCH,1,526,2,0,0.0000000000
0,NO_MATCH,1,526,3,0,0.0000000000
0,NO_MATCH,1,526,4,0,0.0000000000
0,NO_MATCH,1,526,5,0,0.0000000000
0,NO_MATCH,1,526,6,1,93.6224605359
0,NO_MATCH,1,527,1,0,0.0000000000
0,NO_MATCH,1,527,2,0,0.0000000000
0,NO_MATCH,1,527,3,0,0.0000000000
0,NO_MATCH,1,527,4,0,0.0000000000
0,NO_MATCH,1,527,5,0,0.0000000000
0,NO_MATCH,1,527,6,1,93.6224605359
0,NO_MATCH,1,528,1,0,0.0000000000
0,NO_MATCH,1,528,2,0,0.0000000000
0,NO_MATCH,1,528,3,0,0.0000000000
0,NO_MATCH,1,528,4,0,0.0000000000
0,NO_MATCH,1,528,5,0,0.0000000000
0,NO_MATCH,1,528,6,1,93.6224605359
0,NO_MATCH,1,529,1,0,0.0000000000
0,NO_MATCH,1,529,2,0,0.0000000000
0,NO_MATCH,1,529,3,0,0.0000000000
0,NO_MATCH,1,529,4,0,0.0000000000
0,NO_MATCH,1,529,5,0,0.0000000000
0,NO_MATCH,1,529,6,1,93.6224605359
0,NO_MATCH,1,530,1,0,0.0000000000
0,NO_MATCH,1,530,2,0,0.0000000000
0,NO_MATCH,1,530,3,0,0.0000000000
0,NO_MATCH,1,530,4,0,0.0000000000
0,NO_MATCH,1,530,5,0,0.0000000000
0,NO_MATCH,1,530,6,1,93.6224605359
0,NO_MATCH,1,531,1,0,0.0000000000
0,NO_MATCH,1,531,2,0,0.0000000000
0,NO_MATCH,1,531,3,0,0.0000000000
0,NO_MATCH,1,531,4,0,0.0000000000
0,NO_MATCH,1,531,5,0,0.0000000000
0,NO_MATCH,1,531,6,1,93.6224605359
0,NO_MATCH,1,532,1,0,0.0000000000
0,NO_MATCH,1,532,2,0,0.0000000000
0,NO_MATCH,1,532,3,0,0.0000000000
0,NO_MATCH,1,532,4,0,0.0000000000
0,NO_MATCH,1,532,5,0,0.0000000000
0,NO_MATCH,1,532,6,1,93.6224605359
0,NO_MATCH,1,533,1,0,0.0000000000
0,NO_MATCH,1,533,2,0,0.0000000000
0,NO_MATCH,1,533,3,0,0.0000000000
0,NO_MATCH,1,533,4,0,0.0000000000
0,NO_MATCH,1,533,5,0,0.0000000000
0,NO_MATCH,1,533,6,1,93.6224605359
0,NO_MATCH,1,534,1,0,0.0000000000
0,NO_MATCH,1,534,2,0,0.0000000000
0,NO_MATCH,1,534,3,0,0.0000000000
0,NO_MATCH,1,534,4,0,0.0000000000
0,NO_MATCH,1,534,5,0,0.0000000000
0,NO_MATCH,1,534,6,1,93.6224605359
0,NO_MATCH,1,535,1,0,0.0000000000
0,NO_MATCH,1,535,2,0,0.0000000000
0,NO_MATCH,1,535,3,0,0.0000000000
0,NO_MATCH,1,535,4,0,0.0000000000
0,NO_MATCH,1,535,5,0,0.0000000000
0,NO_MATCH,1,535,6,1,93.6224605359
0,NO_MATCH,1,536,1,0,0.0000000000
0,NO_MATCH,1,536,2,0,0.0000000000
0,NO_MATCH,1,536,3,0,0.0000000000
0,NO_MATCH,1,536,4,0,0.0000000000
0,NO_MATCH,1,536,5,0,0.0000000000
0,NO_MATCH,1,536,6,1,93.6224605359
0,NO_MATCH,1,537,1,0,0.0000000000
0,NO_MATCH,1,537,2,0,0.0000000000
0,NO_MATCH,1,537,3,0,0.0000000000
0,NO_MATCH,1,537,4,0,0.0000000000
0,NO_MATCH,1,537,5,0,0.0000000000
0,NO_MATCH,1,537,6,1,93.6224605359
0,NO_MATCH,1,538,1,0,0.0000000000
0,NO_MATCH,1,538,2,0,0.0000000000
0,NO_MATCH,1,538,3,0,0.0000000000
0,NO_MATCH,1,538,4,0,0.0000000000
0,NO_MATCH,1,538,5,0,0.0000000000
0,NO_MATCH,1,538,6,1,93.6224605359
0,NO_MATCH,1,539,1,0,0.0000000000
0,NO_MATCH,1,539,2,0,0.0000000000
0,NO_MATCH,1,539,3,0,0.0000000000
0,NO_MATCH,1,539,4,0,0.0000000000
0,NO_MATCH,1,539,5,0,0.0000000000
0,NO_MATCH,1,539,6,1,93.6224605359
0,NO_MATCH,1,540,1,0,0.0000000000
0,NO_MATCH,1,540,2,0,0.0000000000
0,NO_MATCH,1,540,3,0,0.0000000000
0,NO_MATCH,1,540,4,0,0.0000000000
0,NO_MATCH,1,540,5,0,0.0000000000
0,NO_MATCH,1,540,6,1,93.6224605359
0,NO_MATCH,1,541,1,0,0.0000000000
0,NO_MATCH,1,541,2,0,0.0000000000
0,NO_MATCH,1,541,3,0,0.0000000000
0,NO_MATCH,1,541,4,0,0.0000000000
0,NO_MATCH,1,541,5,0,0.0000000000
0,NO_MATCH,1,541,6,1,93.6224605359
0,NO_MATCH,1,542,1,0,0.0000000000
0,NO_MATCH,1,542,2,0,0.0000000000
0,NO_MATCH,1,542,3,0,0.0000000000
0,NO_MATCH,1,542,4,0,0.0000000000
0,NO_MATCH,1,542,5,0,0.0000000000
0,NO_MATCH,1,542,6,1,93.6224605359
0,NO_MATCH,1,543,1,0,0.0000000000
0,NO_MATCH,1,543,2,0,0.0000000000
0,NO_MATCH,1,543,3,0,0.0000000000
0,NO_MATCH,1,543,4,0,0.0000000000
0,NO_MATCH,1,543,5,0,0.0000000000
0,NO_MATCH,1,543,6,1,93.6224605359
0,NO_MATCH,1,544,1,0,0.0000000000
0,NO_MATCH,1,544,2,0,0.0000000000
0,NO_MATCH,1,544,3,0,0.0000000000
0,NO_MATCH,1,544,4,0,0.0000000000
0,NO_MATCH,1,544,5,0,0.0000000000
0,NO_MATCH,1,544,6,1,93.6224605359
0,NO_MATCH,1,545,1,0,0.0000000000
0,NO_MATCH,1,545,2,0,0.0000000000
0,NO_MATCH,1,545,3,0,0.0000000000
0,NO_MATCH,1,545,4,0,0.0000000000
0,NO_MATCH,1,545,5,0,0.0000000000
0,NO_MATCH,1,545,6,1,93.6224605359
0,NO_MATCH,1,546,1,0,0.0000000000
0,NO_MATCH,1,546,2,0,0.0000000000
0,NO_MATCH,1,546,3,0,0.0000000000
0,NO_MATCH,1,546,4,0,0.0000000000
0,NO_MATCH,1,546,5,0,0.0000000000
0,NO_MATCH,1,546,6,1,93.6224605359
0,NO_MATCH,1,547,1,0,0.0000000000
0,NO_MATCH,1,547,2,0,0.0000000000
0,NO_MATCH,1,547,3,0,0.0000000000
0,NO_MATCH,1,547,4,0,0.0000000000
0,NO_MATCH,1,547,5,0,0.0000000000
0,NO_MATCH,1,547,6,1,93.6224605359
0,NO_MATCH,1,548,1,0,0.0000000000
0,NO_MATCH,1,548,2,0,0.0000000000
0,NO_MATCH,1,548,3,0,0.0000000000
0,NO_MATCH,1,548,4,0,0.0000000000
0,NO_MATCH,1,548,5,0,0.0000000000
0,NO_MATCH,1,548,6,1,93.6224605359
0,NO_MATCH,1,549,1,0,0.0000000000
0,NO_MATCH,1,549,2,0,0.0000000000
0,NO_MATCH,1,549,3,0,0.0000000000
0,NO_MATCH,1,549,4,0,0.0000000000
0,NO_MATCH,1,549,5,0,0.0000000000
0,NO_MATCH,1,549,6,1,93.6224605359
0,NO_MATCH,1,550,1,0,0.0000000000
0,NO_MATCH,1,550,2,0,0.0000000000
0,NO_MATCH,1,550,3,0,0.0000000000
0,NO_MATCH,1,550,4,0,0.0000000000
0,NO_MATCH,1,550,5,0,0.0000000000
0,NO_MATCH,1,550,6,1,93.6224605359
0,NO_MATCH,1,551,1,0,0.0000000000
0,NO_MATCH,1,551,2,0,0.0000000000
0,NO_MATCH,1,551,3,0,0.0000000000
0,NO_MATCH,1,551,4,0,0.0000000000
0,NO_MATCH,1,551,5,0,0.0000000000
0,NO_MATCH,1,551,6,1,93.6224605359
0,NO_MATCH,1,552,1,0,0.0000000000
0,NO_MATCH,1,552,2,0,0.0000000000
0,NO_MATCH,1,552,3,0,0.0000000000
0,NO_MATCH,1,552,4,0,0.0000000000
0,NO_MATCH,1,552,5,0,0.0000000000
0,NO_MATCH,1,552,6,1,93.6224605359
0,NO_MATCH,1,553,1,0,0.0000000000
0,NO_MATCH,1,553,2,0,0.0000000000
0,NO_MATCH,1,553,3,0,0.0000000000
0,NO_MATCH,1,553,4,0,0.0000000000
0,NO_MATCH,1,553,5,0,0.0000000000
0,NO_MATCH,1,553,6,1,93.6224605359
0,NO_MATCH,1,554,1,0,0.0000000000
0,NO_MATCH,1,554,2,0,0.0000000000
0,NO_MATCH,1,554,3,0,0.0000000000
0,NO_MATCH,1,554,4,0,0.0000000000
0,NO_MATCH,1,554,5,0,0.0000000000
0,NO_MATCH,1,554,6,1,93.6224605359
0,NO_MATCH,1,555,1,0,0.0000000000
0,NO_MATCH,1,555,2,0,0.0000000000
0,NO_MATCH,1,555,3,0,0.0000000000
0,NO_MATCH,1,555,4,0,0.0000000000
0,NO_MATCH,1,555,5,0,0.0000000000
0,NO_MATCH,1,555,6,1,93.6224605359
0,NO_MATCH,1,556,1,0,0.0000000000
0,NO_MATCH,1,556,2,0,0.0000000000
0,NO_MATCH,1,556,3,0,0.0000000000
0,NO_MATCH,1,556,4,0,0.0000000000
0,NO_MATCH,1,556,5,0,0.0000000000
0,NO_MATCH,1,556,6,1,93.6224605359
0,NO_MATCH,1,557,1,0,0.0000000000
0,NO_MATCH,1,557,2,0,0.0000000000
0,NO_MATCH,1,557,3,0,0.0000000000
0,NO_MATCH,1,557,4,0,0.0000000000
0,NO_MATCH,1,557,5,0,0.0000000000
0,NO_MATCH,1,557,6,1,93.6224605359
0,NO_MATCH,1,558,1,0,0.0000000000
0,NO_MATCH,1,558,2,0,0.0000000000
0,NO_MATCH,1,558,3,0,0.0000000000
0,NO_MATCH,1,558,4,0,0.0000000000
0,NO_MATCH,1,558,5,0,0.0000000000
0,NO_MATCH,1,558,6,1,93.6224605359
0,NO_MATCH,1,559,1,0,0.0000000000
0,NO_MATCH,1,559,2,0,0.0000000000
0,NO_MATCH,1,559,3,0,0.0000000000
0,NO_MATCH,1,559,4,0,0.0000000000
0,NO_MATCH,1,559,5,0,0.0000000000
0,NO_MATCH,1,559,6,1,93.6224605359
0,NO_MATCH,1,560,1,0,0.0000000000
0,NO_MATCH,1,560,2,0,0.0000000000
0,NO_MATCH,1,560,3,0,0.0000000000
0,NO_MATCH,1,560,4,0,0.0000000000
0,NO_MATCH,1,560,5,0,0.0000000000
0,NO_MATCH,1,560,6,1,93.6224605359
0,NO_MATCH,1,561,1,0,0.0000000000
0,NO_MATCH,1,561,2,0,0.0000000000
0,NO_MATCH,1,561,3,0,0.0000000000
0,NO_MATCH,1,561,4,0,0.0000000000
0,NO_MATCH,1,561,5,0,0.0000000000
0,NO_MATCH,1,561,6,1,93.6224605359
0,NO_MATCH,1,562,1,0,0.0000000000
0,NO_MATCH,1,562,2,0,0.0000000000
0,NO_MATCH,1,562,3,0,0.0000000000
0,NO_MATCH,1,562,4,0,0.0000000000
0,NO_MATCH,1,562,5,0,0.0000000000
0,NO_MATCH,1,562,6,1,93.6224605359
0,NO_MATCH,1,563,1,0,0.0000000000
0,NO_MATCH,1,563,2,0,0.0000000000
0,NO_MATCH,1,563,3,0,0.0000000000
0,NO_MATCH,1,563,4,0,0.0000000000
0,NO_MATCH,1,563,5,0,0.0000000000
0,NO_MATCH,1,563,6,1,93.6224605359
0,NO_MATCH,1,564,1,0,0.0000000000
0,NO_MATCH,1,564,2,0,0.0000000000
0,NO_MATCH,1,564,3,0,0.0000000000
0,NO_MATCH,1,564,4,0,0.0000000000
0,NO_MATCH,1,564,5,0,0.0000000000
0,NO_MATCH,1,564,6,1,93.6224605359
0,NO_MATCH,1,565,1,0,0.0000000000
0,NO_MATCH,1,565,2,0,0.0000000000
0,NO_MATCH,1,565,3,0,0.0000000000
0,NO_MATCH,1,565,4,0,0.0000000000
0,NO_MATCH,1,565,5,0,0.0000000000
0,NO_MATCH,1,565,6,1,93.6224605359
0,NO_MATCH,1,566,1,0,0.0000000000
0,NO_MATCH,1,566,2,0,0.0000000000
0,NO_MATCH,1,566,3,0,0.0000000000
0,NO_MATCH,1,566,4,0,0.0000000000
0,NO_MATCH,1,566,5,0,0.0000000000
0,NO_MATCH,1,566,6,1,93.6224605359
0,NO_MATCH,1,567,1,0,0.0000000000
0,NO_MATCH,1,567,2,0,0.0000000000
0,NO_MATCH,1,567,3,0,0.0000000000
0,NO_MATCH,1,567,4,0,0.0000000000
0,NO_MATCH,1,567,5,0,0.0000000000
0,NO_MATCH,1,567,6,1,93.6224605359
0,NO_MATCH,1,568,1,0,0.0000000000
0,NO_MATCH,1,568,2,0,0.0000000000
0,NO_MATCH,1,568,3,0,0.0000000000
0,NO_MATCH,1,568,4,0,0.0000000000
0,NO_MATCH,1,568,5,0,0.0000000000
0,NO_MATCH,1,568,6,1,93.6224605359
0,NO_MATCH,1,569,1,0,0.0000000000
0,NO_MATCH,1,569,2,0,0.0000000000
0,NO_MATCH,1,569,3,0,0.0000000000
0,NO_MATCH,1,569,4,0,0.0000000000
0,NO_MATCH,1,569,5,0,0.0000000000
0,NO_MATCH,1,569,6,1,93.6224605359
0,NO_MATCH,1,570,1,0,0.0000000000
0,NO_MATCH,1,570,2,0,0.0000000000
0,NO_MATCH,1,570,3,0,0.0000000000
0,NO_MATCH,1,570,4,0,0.0000000000
0,NO_MATCH,1,570,5,0,0.0000000000
0,NO_MATCH,1,570,6,1,93.6224605359
0,NO_MATCH,1,571,1,0,0.0000000000
0,NO_MATCH,1,571,2,0,0.0000000000
0,NO_MATCH,1,571,3,0,0.0000000000
0,NO_MATCH,1,571,4,0,0.0000000000
0,NO_MATCH,1,571,5,0,0.0000000000
0,NO_MATCH,1,571,6,1,93.6224605359
0,NO_MATCH,1,572,1,0,0.0000000000
0,NO_MATCH,1,572,2,0,0.0000000000
0,NO_MATCH,1,572,3,0,0.0000000000
0,NO_MATCH,1,572,4,0,0.0000000000
0,NO_MATCH,1,572,5,0,0.0000000000
0,NO_MATCH,1,572,6,1,93.6224605359
0,NO_MATCH,1,573,1,0,0.0000000000
0,NO_MATCH,1,573,2,0,0.0000000000
0,NO_MATCH,1,573,3,0,0.0000000000
0,NO_MATCH,1,573,4,0,0.0000000000
0,NO_MATCH,1,573,5,0,0.0000000000
0,NO_MATCH,1,573,6,1,93.6224605359
0,NO_MATCH,1,574,1,0,0.0000000000
0,NO_MATCH,1,574,2,0,0.0000000000
0,NO_MATCH,1,574,3,0,0.0000000000
0,NO_MATCH,1,574,4,0,0.0000000000
0,NO_MATCH,1,574,5,0,0.0000000000
0,NO_MATCH,1,574,6,1,93.6224605359
0,NO_MATCH,1,575,1,0,0.0000000000
0,NO_MATCH,1,575,2,0,0.0000000000
0,NO_MATCH,1,575,3,0,0.0000000000
0,NO_MATCH,1,575,4,0,0.0000000000
0,NO_MATCH,1,575,5,0,0.0000000000
0,NO_MATCH,1,575,6,1,93.6224605359
0,NO_MATCH,1,576,1,0,0.0000000000
0,NO_MATCH,1,576,2,0,0.0000000000
0,NO_MATCH,1,576,3,0,0.0000000000
0,NO_MATCH,1,576,4,0,0.0000000000
0,NO_MATCH,1,576,5,0,0.0000000000
0,NO_MATCH,1,576,6,1,93.6224605359
0,NO_MATCH,1,577,1,0,0.0000000000
0,NO_MATCH,1,577,2,0,0.0000000000
0,NO_MATCH,1,577,3,0,0.0000000000
0,NO_MATCH,1,577,4,0,0.0000000000
0,NO_MATCH,1,577,5,0,0.0000000000
0,NO_MATCH,1,577,6,1,93.6224605359
0,NO_MATCH,1,578,1,0,0.0000000000
0,NO_MATCH,1,578,2,0,0.0000000000
0,NO_MATCH,1,578,3,0,0.0000000000
0,NO_MATCH,1,578,4,0,0.0000000000
0,NO_MATCH,1,578,5,0,0.0000000000
0,NO_MATCH,1,578,6,1,93.6224605359
0,NO_MATCH,1,579,1,0,0.0000000000
0,NO_MATCH,1,579,2,0,0.0000000000
0,NO_MATCH,1,579,3,0,0.0000000000
0,NO_MATCH,1,579,4,0,0.0000000000
0,NO_MATCH,1,579,5,0,0.0000000000
0,NO_MATCH,1,579,6,1,84.7625589502
0,NO_MATCH,1,580,1,0,0.0000000000
0,NO_MATCH,1,580,2,0,0.0000000000
0,NO_MATCH,1,580,3,0,0.0000000000
0,NO_MATCH,1,580,4,0,0.0000000000
0,NO_MATCH,1,580,5,1,76.1864708682
0,NO_MATCH,1,580,6,0,0.0000000000
0,NO_MATCH,1,581,1,0,0.0000000000
0,NO_MATCH,1,581,2,0,0.0000000000
0,NO_MATCH,1,581,3,0,0.0000000000
0,NO_MATCH,1,581,4,0,0.0000000000
0,NO_MATCH,1,581,5,1,67.7955696411
0,NO_MATCH,1,581,6,0,0.0000000000
0,NO_MATCH,1,582,1,0,0.0000000000
0,NO_MATCH,1,582,2,0,0.0000000000
0,NO_MATCH,1,582,3,0,0.0000000000
0,NO_MATCH,1,582,4,1,58.0614892176
0,NO_MATCH,1,582,5,0,0.0000000000
0,NO_MATCH,1,582,6,0,0.0000000000
0,NO_MATCH,1,583,1,0,0.0000000000
0,NO_MATCH,1,583,2,0,0.0000000000
0,NO_MATCH,1,583,3,0,0.0000000000
